2267.97973	0.75206
2266.05118	0.75231
2264.12262	0.75249
2262.19407	0.75253
2260.26552	0.75243
2258.33696	0.75223
2256.40841	0.75200
2254.47985	0.75179
2252.55130	0.75168
2250.62274	0.75172
2248.69419	0.75190
2246.76564	0.75216
2244.83708	0.75243
2242.90853	0.75260
2240.97997	0.75265
2239.05142	0.75256
2237.12287	0.75239
2235.19431	0.75219
2233.26576	0.75206
2231.33720	0.75206
2229.40865	0.75222
2227.48009	0.75248
2225.55154	0.75277
2223.62299	0.75302
2221.69443	0.75317
2219.76588	0.75316
2217.83732	0.75301
2215.90877	0.75279
2213.98021	0.75259
2212.05166	0.75249
2210.12311	0.75254
2208.19455	0.75274
2206.26600	0.75302
2204.33744	0.75333
2202.40889	0.75355
2200.48034	0.75360
2198.55178	0.75345
2196.62323	0.75314
2194.69467	0.75277
2192.76612	0.75244
2190.83756	0.75225
2188.90901	0.75223
2186.98046	0.75236
2185.05190	0.75259
2183.12335	0.75285
2181.19479	0.75300
2179.26624	0.75296
2177.33768	0.75269
2175.40913	0.75224
2173.48058	0.75173
2171.55202	0.75128
2169.62347	0.75100
2167.69491	0.75094
2165.76636	0.75108
2163.83781	0.75135
2161.90925	0.75166
2159.98070	0.75189
2158.05214	0.75194
2156.12359	0.75175
2154.19503	0.75137
2152.26648	0.75089
2150.33793	0.75045
2148.40937	0.75018
2146.48082	0.75015
2144.55226	0.75035
2142.62371	0.75072
2140.69516	0.75116
2138.76660	0.75156
2136.83805	0.75179
2134.90949	0.75178
2132.98094	0.75154
2131.05238	0.75116
2129.12383	0.75076
2127.19528	0.75050
2125.26672	0.75049
2123.33817	0.75073
2121.40961	0.75119
2119.48106	0.75178
2117.55250	0.75234
2115.62395	0.75276
2113.69540	0.75293
2111.76684	0.75282
2109.83829	0.75254
2107.90973	0.75220
2105.98118	0.75193
2104.05263	0.75185
2102.12407	0.75202
2100.19552	0.75244
2098.26696	0.75300
2096.33841	0.75360
2094.40985	0.75408
2092.48130	0.75433
2090.55275	0.75431
2088.62419	0.75408
2086.69564	0.75373
2084.76708	0.75338
2082.83853	0.75317
2080.90998	0.75318
2078.98142	0.75343
2077.05287	0.75386
2075.12431	0.75435
2073.19576	0.75475
2071.26720	0.75496
2069.33865	0.75493
2067.41010	0.75469
2065.48154	0.75432
2063.55299	0.75394
2061.62443	0.75369
2059.69588	0.75363
2057.76732	0.75382
2055.83877	0.75420
2053.91022	0.75468
2051.98166	0.75511
2050.05311	0.75539
2048.12455	0.75548
2046.19600	0.75536
2044.26745	0.75510
2042.33889	0.75481
2040.41034	0.75462
2038.48178	0.75462
2036.55323	0.75485
2034.62467	0.75528
2032.69612	0.75580
2030.76757	0.75630
2028.83901	0.75666
2026.91046	0.75684
2024.98190	0.75683
2023.05335	0.75669
2021.12480	0.75654
2019.19624	0.75649
2017.26769	0.75662
2015.33913	0.75695
2013.41058	0.75743
2011.48202	0.75795
2009.55347	0.75841
2007.62492	0.75871
2005.69636	0.75880
2003.76781	0.75869
2001.83925	0.75849
1999.91070	0.75830
1997.98214	0.75824
1996.05359	0.75837
1994.12504	0.75870
1992.19648	0.75917
1990.26793	0.75965
1988.33937	0.76003
1986.41082	0.76022
1984.48227	0.76018
1982.55371	0.75996
1980.62516	0.75967
1978.69660	0.75941
1976.76805	0.75932
1974.83949	0.75946
1972.91094	0.75983
1970.98239	0.76032
1969.05383	0.76082
1967.12528	0.76117
1965.19672	0.76128
1963.26817	0.76114
1961.33962	0.76081
1959.41106	0.76042
1957.48251	0.76011
1955.55395	0.76005
1953.62540	0.76027
1951.69684	0.76073
1949.76829	0.76133
1947.83974	0.76192
1945.91118	0.76234
1943.98263	0.76250
1942.05407	0.76235
1940.12552	0.76199
1938.19696	0.76157
1936.26841	0.76123
1934.33986	0.76112
1932.41130	0.76133
1930.48275	0.76181
1928.55419	0.76243
1926.62564	0.76301
1924.69709	0.76342
1922.76853	0.76351
1920.83998	0.76328
1918.91142	0.76281
1916.98287	0.76225
1915.05431	0.76178
1913.12576	0.76157
1911.19721	0.76169
1909.26865	0.76210
1907.34010	0.76266
1905.41154	0.76319
1903.48299	0.76352
1901.55444	0.76356
1899.62588	0.76329
1897.69733	0.76278
1895.76877	0.76217
1893.84022	0.76165
1891.91166	0.76137
1889.98311	0.76140
1888.05456	0.76172
1886.12600	0.76219
1884.19745	0.76265
1882.26889	0.76294
1880.34034	0.76297
1878.41178	0.76271
1876.48323	0.76222
1874.55468	0.76165
1872.62612	0.76117
1870.69757	0.76089
1868.76901	0.76088
1866.84046	0.76113
1864.91191	0.76151
1862.98335	0.76188
1861.05480	0.76209
1859.12624	0.76207
1857.19769	0.76180
1855.26913	0.76134
1853.34058	0.76083
1851.41203	0.76039
1849.48347	0.76012
1847.55492	0.76006
1845.62636	0.76018
1843.69781	0.76037
1841.76926	0.76054
1839.84070	0.76056
1837.91215	0.76036
1835.98359	0.75995
1834.05504	0.75941
1832.12648	0.75885
1830.19793	0.75837
1828.26938	0.75808
1826.34082	0.75796
1824.41227	0.75791
1822.48371	0.75786
1820.55516	0.75773
1818.62660	0.75744
1816.69805	0.75695
1814.76950	0.75628
1812.84094	0.75554
1810.91239	0.75481
1808.98383	0.75418
1807.05528	0.75369
